"Price","Build.year","Estimated.neighbourhood.price.per.m2","Lot.size.m2","Living.space.size.m2","Nieuwbouw","Number.of.kamers","Number.of.slaapkamers","Number.of.bathrooms","Number.of.separate.toilets","Number.of.woonlagen","Kelder","Energy.label.numeric","Garden.dummy"
875000,"1968",2645,605,240,0,8,5,2,2,2,0,4,1
450000,"1968",4695,139,132,0,5,4,1,1,3,0,6,1
395000,"1987",2905,284,129,0,5,4,1,1,2,0,6,1
4e+05,"1978",3805,131,119,0,6,4,1,1,3,0,6,1
405000,"2015",845,181,120,0,5,3,1,2,3,0,8,1
524500,"1981",2390,716,162,0,5,3,1,1,2,0,6,1
435000,"1932",5715,165,145,0,5,4,1,1,3,0,2,1
470000,"1997",1000,116,132,0,5,3,1,1,3,0,8,1
375000,"2019",2065,183,121,0,5,4,1,1,3,0,8,1
285000,"1982",1875,150,94,0,4,3,1,1,3,0,6,1
650000,"2007",4410,178,159,0,5,3,1,1,3,0,8,1
248000,"1975",1000,153,107,0,5,4,1,1,3,0,6,1
525000,"1914",4190,395,256,0,7,6,2,2,3,1,5,1
769000,"2011",1635,260,160,0,5,4,1,2,3,0,9,1
698000,"1982",7665,583,184,0,5,3,2,1,2,1,6,1
579000,"1997",6825,610,167,0,5,3,1,1,3,0,8,1
650000,"1960",875,961,172,0,7,6,2,2,2,0,6,1
395000,"2010",6020,129,120,0,5,4,1,1,3,0,8,1
399000,"1962",2195,143,114,0,5,4,1,1,3,0,6,1
524950,"1998",4020,67,140,0,6,4,1,2,4,0,7,1
650000,"1952",17060,230,112,0,5,4,1,2,3,1,4,1
350000,"1986",1065,180,112,0,5,4,1,1,3,0,6,1
460000,"1965",1360,148,125,0,5,4,1,2,3,0,4,1
399000,"1976",205,565,114,0,5,4,1,1,2,0,4,1
350000,"2000",600,430,132,0,5,4,1,1,3,0,7,1
495000,"1985",2520,610,146,0,5,3,1,2,2,0,6,1
1250000,"1813",5595,1208,633,0,15,9,2,2,3,1,2,1
415000,"1969",755,239,108,0,4,3,1,1,2,0,5,1
739000,"1993",2280,395,172,0,6,5,2,2,3,0,8,1
495000,"1991",790,5229,173,0,5,3,1,1,2,0,6,1
569000,"1993",1665,415,152,0,5,4,1,1,3,0,8,1
395000,"1998",1150,176,133,0,5,4,1,1,3,0,7,1
895000,"1920",1120,1238,367,0,11,9,4,2,2,0,4,1
2600000,"2000",145,45245,322,0,6,4,2,1,2,1,6,1
275000,"1975",1045,328,141,0,5,4,1,1,3,0,6,1
399000,"1976",1050,402,124,0,4,3,1,1,2,0,6,1
795000,"1915",1125,227,159,0,7,5,1,1,2,1,3,1
550000,"1976",6430,221,113,0,5,4,1,1,2,0,6,1
398000,"2001",1540,62,155,0,5,4,1,2,3,0,8,0
4e+05,"1978",9440,106,125,0,7,4,1,1,6,0,6,0
690000,"",5120,182,130,0,6,5,1,1,4,0,7,1
475000,"1968",2940,355,102,0,3,2,1,1,2,0,3,1
298500,"1970",1040,230,132,0,5,4,1,1,3,0,5,1
269000,"1966",980,287,88,0,5,4,1,2,2,0,5,1
2700000,"1928",3990,794,282,0,7,6,3,2,4,0,6,1
995000,"2009",535,1356,197,0,5,4,1,1,3,0,7,1
495000,"1998",1035,328,144,0,6,5,1,1,2,0,6,1
399500,"1980",5050,149,135,0,6,5,1,1,3,0,7,1
395000,"1999",1515,161,143,0,5,4,1,2,2,1,8,1
775000,"1882",9080,254,234,0,7,5,1,1,4,1,3,1
690000,"2001",510,165,120,0,5,4,1,1,4,0,8,0
349000,"1938",2265,130,95,0,5,4,1,1,3,0,6,1
1275000,"1935",5160,369,181,0,5,4,1,2,3,0,3,1
1350000,"2002",485,825,159,0,5,3,1,1,3,0,8,1
625000,"2019",4180,139,127,0,5,4,1,2,3,0,8,1
385000,"1982",6065,181,131,0,5,4,1,1,2,0,6,1
425000,"2017",6020,126,116,0,4,3,1,1,2,0,8,1
475000,"",2115,89,86,0,3,2,1,1,2,0,4,1
699000,"1927",1115,445,170,0,6,5,1,1,4,0,4,1
535000,"1976",8005,275,172,0,6,5,2,1,3,0,8,1
310000,"1897",4260,113,95,0,3,2,2,1,2,0,2,1
320000,"1962",1230,408,143,0,5,4,1,1,3,0,4,1
4e+05,"1989",440,259,119,0,4,3,1,1,2,0,5,1
275000,"1935",2505,448,169,0,7,6,1,2,4,1,2,1
469000,"1966",1435,1080,186,0,4,3,1,1,2,0,5,1
1050000,"1930",5330,318,169,0,7,5,2,1,4,0,3,1
450000,"1963",1170,199,132,0,6,4,1,1,3,0,4,1
895000,"1990",180,822,188,0,6,4,1,1,2,0,7,1
515000,"1993",715,625,165,0,7,3,2,1,2,0,6,1
325000,"1993",2010,156,91,0,4,3,2,1,2,0,7,0
2600000,"2000",145,45245,322,0,6,4,2,1,2,0,6,1
550000,"1972",680,304,133,0,4,3,1,1,2,0,3,1
4e+05,"1968",1965,153,108,0,6,5,1,1,3,0,5,1
825000,"1957",4240,1260,161,0,7,4,2,1,5,0,4,1
450000,"2002",755,233,147,0,5,4,1,1,3,0,8,1
439500,"2006",2515,171,131,0,7,4,1,1,3,0,8,1
325000,"1930",505,226,106,0,4,3,1,1,3,0,2,1
750000,"1948",215,7837,156,0,5,4,2,1,2,0,7,1
4e+05,"1997",1505,303,137,0,5,4,1,1,3,0,8,1
499000,"2004",5035,108,115,0,5,4,1,1,2,0,8,1
375000,"1928",2665,109,117,0,5,4,1,1,3,0,5,1
5e+05,"1998",4155,125,131,0,5,4,1,1,3,0,7,1
650000,"1910",4260,437,85,0,4,3,1,1,2,0,6,1
375000,"1993",1755,128,115,0,5,4,2,0,3,0,8,1
7e+05,"1900",205,320,125,0,5,2,1,1,2,0,3,0
669000,"2005",9415,795,185,0,5,4,2,0,2,0,8,1
779000,"1995",2990,469,243,0,8,4,1,1,2,0,8,1
295000,"1927",8830,182,96,0,3,1,1,0,2,0,3,1
650000,"1996",2600,597,195,0,4,3,1,1,2,0,8,1
475000,"1934",2665,231,155,0,5,4,1,1,3,0,5,0
650000,"1912",1140,196,181,0,7,5,2,0,3,0,2,1
775000,"2007",5420,320,161,0,5,4,1,2,2,0,9,1
499000,"2005",3765,212,180,0,5,4,1,1,3,0,8,1
440000,"Voor 1906",320,753,146,0,5,4,2,2,2,0,2,1
575000,"1988",2845,146,105,0,4,3,2,1,2,0,7,1
675000,"1972",625,327,145,0,5,4,1,1,2,0,6,1
825000,"1980",875,365,143,0,5,4,1,1,2,0,6,1
319000,"1943",1335,363,119,0,5,3,1,1,3,1,3,1
598000,"1998",5280,232,155,0,4,3,1,2,3,0,7,1
239000,"1910",865,224,82,0,4,3,1,1,2,0,3,1
489000,"1983",2095,326,173,0,6,5,1,1,3,0,8,1
675000,"1986",2900,515,194,0,8,3,1,1,3,1,7,1
379900,"1974",4630,194,120,0,5,4,1,1,3,0,6,1
565000,"1973",2255,344,133,0,4,3,1,1,3,0,5,1
320000,"1968",1930,149,120,0,5,4,1,1,3,0,4,1
650000,"1910",2240,213,133,0,4,3,1,1,3,0,2,1
1295000,"2017",4740,653,224,0,9,7,2,2,3,0,8,1
225000,"1966",2775,258,68,0,4,3,1,1,2,0,4,1
550000,"1904",3685,102,116,0,3,2,1,1,2,0,4,1
549500,"2005",5460,161,135,0,5,4,1,0,3,0,9,1
525000,"2002",12780,154,133,0,5,4,1,1,3,0,8,1
285000,"1972",2600,203,97,0,5,4,1,1,2,0,7,1
325000,"1959",1865,206,92,0,6,4,1,1,3,0,6,1
795000,"1994",3280,1631,174,0,6,3,1,1,2,0,8,1
675000,"2000",985,757,159,0,4,3,2,1,2,0,8,1
625000,"1930",4970,272,130,0,9,6,2,1,3,0,6,1
690000,"1996",2360,823,184,0,7,5,1,1,3,0,6,1
1200000,"2001",2560,460,206,0,6,5,2,1,3,1,8,1
495000,"1979",2965,185,111,0,5,4,2,0,2,0,6,1
550000,"2005",1635,165,129,0,4,3,1,1,3,0,7,0
1695000,"Voor 1906",1135,17515,400,0,7,4,3,1,4,0,6,1
1850000,"1971",3205,1820,185,0,4,3,2,1,2,0,5,1
369000,"1973",25730,129,120,0,4,3,1,1,3,0,6,1
649500,"1992",310,630,161,0,4,3,1,1,2,0,6,1
499000,"1990",4765,137,115,0,5,4,1,1,3,0,7,1
625000,"2009",9455,205,170,0,6,4,1,1,3,0,8,1
485000,"1954",1515,601,159,0,6,5,2,1,3,0,4,1
435000,"1965",1450,731,139,0,9,5,2,1,2,0,4,1
345000,"1961",1055,286,148,0,4,3,1,1,2,0,5,1
325000,"1994",1325,284,175,0,9,5,1,1,3,0,7,1
349500,"2006",5665,158,143,0,6,5,1,1,3,0,8,1
498000,"1930",300,1040,84,0,4,3,1,0,2,0,2,1
335000,"1978",1600,81,135,0,4,3,2,0,3,1,7,0
2e+05,"1951",3610,165,100,0,6,3,1,1,2,1,5,1
575000,"1924",5090,211,93,0,4,3,1,1,3,0,6,1
1995000,"2017",235,1980,399,0,12,7,2,2,3,0,8,1
789000,"1929",3300,808,145,0,4,3,1,1,2,1,6,1
1475000,"1992",3705,2337,408,0,8,4,2,1,2,1,7,1
275000,"1910",2630,144,87,0,4,3,1,1,2,0,6,1
415000,"1899",2135,137,126,0,4,3,1,1,2,1,3,1
375000,"2000",5530,126,116,0,4,3,1,1,3,0,8,1
450000,"1910",2615,129,107,0,4,3,1,1,2,0,3,1
1050000,"2019",1455,180,207,0,6,5,1,1,3,0,8,1
525000,"1996",2250,202,127,0,5,4,1,1,2,0,8,1
695000,"1930",9095,582,148,0,8,4,1,1,2,0,4,1
550000,"1928",350,1169,273,0,6,4,3,1,2,1,4,1
625000,"1991",610,363,131,0,4,3,1,1,2,0,6,1
650000,"1934",4360,123,120,0,5,4,1,1,2,0,5,1
389000,"1997",1805,270,109,0,4,3,1,1,3,0,8,1
449000,"2006",3800,244,146,0,5,4,1,1,3,0,8,1
5e+05,"2002",1830,159,130,0,5,4,1,2,3,0,8,1
585000,"2005",1775,425,152,0,4,3,2,1,2,0,7,1
350000,"1963",2255,163,100,0,5,4,1,1,3,0,4,1
240000,"1935",885,231,128,0,4,3,1,1,3,0,4,1
335000,"1973",6750,212,122,0,6,5,1,1,3,0,6,1
615000,"1910",9240,77,115,0,5,3,1,1,3,0,8,1
579000,"1967",2760,378,182,0,8,5,1,1,3,0,6,1
650000,"1951",1555,805,124,0,3,2,2,1,2,0,5,1
485000,"1990",2505,198,127,0,6,4,1,1,3,0,6,1
350000,"1880",2300,511,251,0,7,4,1,1,2,0,3,1
620000,"1925",3190,282,152,0,7,6,2,0,3,0,3,1
935000,"2008",5835,291,172,0,7,5,2,1,3,0,8,1
5e+05,"1937",1755,272,202,0,3,1,1,2,2,0,5,0
675000,"1994",1740,869,194,0,8,6,2,1,2,0,7,1
749000,"1987",1480,464,138,0,5,3,1,1,3,0,6,1
6e+05,"2019",5715,131,162,0,5,4,1,2,3,0,8,1
635000,"1981",2850,2395,220,0,8,6,1,2,2,1,5,1
525000,"1992",1360,387,144,0,5,3,1,1,3,0,7,1
297500,"1978",3920,228,130,0,5,4,1,1,3,0,5,1
675000,"1975",6280,534,139,0,6,4,1,2,2,0,3,1
675000,"1931",2460,310,118,0,5,4,1,1,3,1,2,1
1350000,"2005",2025,2680,438,0,4,3,2,1,2,0,7,1
550000,"1964",6225,129,114,0,5,4,1,1,3,0,7,1
525000,"2005",5460,149,128,0,5,4,1,1,3,0,8,1
419000,"1969",11035,265,123,0,5,4,1,2,3,0,7,1
339500,"1984",205,366,190,0,6,3,2,1,2,0,6,1
1800000,"1934",445,380,194,0,5,3,2,1,4,0,7,1
525000,"2003",3020,880,150,0,4,2,2,1,2,0,6,1
525000,"2003",2765,241,139,0,5,4,1,1,3,0,8,1
354000,"1961",5595,270,132,0,5,3,1,1,2,1,3,1
4e+05,"1950",4895,387,125,0,5,3,1,1,2,1,6,1
375000,"2016",1000,140,110,0,5,4,1,1,3,0,8,1
850000,"2005",175,1927,239,0,3,3,2,1,2,0,7,1
2950000,"1952",2230,4440,341,0,12,5,3,1,3,1,6,1
750000,"2006",1285,298,178,0,5,3,1,2,3,0,8,1
429000,"1971",3025,245,135,0,5,4,1,1,3,0,5,1
350000,"1928",1850,393,138,0,4,3,1,1,3,1,2,1
895000,"1992",505,460,163,0,6,5,2,1,2,0,4,1
795000,"2017",1655,156,178,0,6,4,2,1,2,1,8,1
390000,"1956",1325,234,85,0,5,4,1,1,3,0,4,1
475000,"2013",7270,136,131,0,4,3,1,1,3,0,9,1
750000,"1940",310,5679,234,0,10,6,1,0,3,0,6,1
4e+05,"1994",6155,120,100,0,5,4,1,1,3,0,8,1
449500,"1952",3860,120,141,0,5,4,2,2,3,0,6,1
470000,"1972",2700,177,110,0,3,2,1,1,2,0,3,0
2495000,"1955",1670,2012,250,0,5,2,1,2,2,0,5,1
775000,"2003",3065,406,197,0,6,3,1,2,3,0,8,1
940000,"1961",5735,276,222,0,7,6,2,2,3,0,5,1
525000,"1974",11035,261,128,0,5,4,1,1,3,0,6,1
4e+05,"1953",2100,238,91,0,4,3,1,1,3,0,6,1
525000,"1968",4815,278,138,0,6,5,1,2,2,1,3,1
5e+05,"1875",585,160,304,0,7,2,1,2,3,0,6,0
450000,"1890",2670,124,91,0,4,3,1,1,2,0,5,1
429000,"1980",2380,298,137,0,6,5,1,1,3,0,6,1
4e+05,"1978",2400,164,113,0,5,4,1,1,2,0,7,1
995000,"1935",3735,176,153,0,6,4,2,2,3,0,4,1
2350000,"1917",270,1925,178,0,7,5,1,2,3,0,5,1
439000,"1974",11035,217,125,0,6,4,1,1,3,0,6,1
689000,"1990",5140,458,194,0,5,4,1,1,3,0,7,1
485000,"1926",965,79,97,0,5,4,1,1,3,0,4,1
425000,"1910",2640,80,80,0,4,3,1,1,2,0,6,1
485000,"1972",1945,448,163,0,7,4,1,1,4,0,5,1
425000,"2001",9765,250,137,0,5,4,1,1,3,0,8,1
625000,"1939",1200,1360,112,0,6,3,1,1,2,1,5,1
350000,"1938",2700,237,122,0,5,4,1,1,2,0,3,1
430000,"1988",3055,133,122,0,5,4,1,1,3,0,7,1
375000,"1964",1170,152,74,0,5,4,1,1,3,0,6,1
1025000,"1936",1955,1030,339,0,8,3,3,2,3,1,3,1
425000,"2000",2045,68,138,0,4,3,1,1,3,0,8,0
365000,"1961",1105,279,125,0,5,4,1,1,3,0,3,1
550000,"1989",740,307,140,0,5,3,1,1,3,0,7,1
525000,"2006",4410,122,175,0,6,5,1,0,3,0,8,1
429000,"1994",1855,445,172,0,6,5,1,1,3,0,7,1
5e+05,"1983",495,610,149,0,7,5,1,1,3,0,7,1
285000,"1973",2565,260,120,0,5,4,1,1,2,0,6,1
595000,"1996",1310,166,135,0,4,3,1,2,3,0,7,1
615000,"1978",4630,348,180,0,8,4,1,0,2,0,6,1
449000,"1920",565,1379,234,0,11,7,4,1,3,1,6,1
7e+05,"1950",4435,2695,179,0,7,3,1,1,2,1,3,1
425000,"1986",2265,148,112,0,6,4,1,1,3,0,6,1
795000,"2005",4310,777,324,0,6,5,1,0,2,0,8,1
795000,"1972",2225,418,212,0,8,6,3,1,3,0,7,1
895000,"1998",4680,1080,365,0,7,6,2,2,2,1,7,1
415000,"1991",1655,290,125,0,7,4,1,1,3,0,6,1
410000,"1999",2365,143,117,0,5,4,1,1,3,0,8,1
389000,"1972",3270,175,117,0,6,5,1,1,3,0,8,1
485000,"1997",6010,285,135,0,5,4,2,1,2,0,7,1
1095000,"1914",1305,426,202,0,6,4,2,1,3,1,3,1
1270000,"",950,7457,356,0,9,6,2,1,2,0,8,0
425000,"2012",1560,203,129,0,4,3,1,1,2,0,8,1
575000,"1932",1245,2750,179,0,8,5,2,1,2,0,2,1
465000,"1996",4405,330,134,0,5,4,1,1,2,0,8,1
325000,"1940",1280,455,87,0,5,4,1,1,2,1,2,1
4e+05,"1993",7205,172,99,0,5,4,1,1,2,0,8,1
1395000,"1960",475,519,208,0,6,4,2,1,2,0,3,1
695000,"1996",1055,183,146,0,5,4,1,2,3,0,7,1
995000,"1932",540,27803,293,0,10,8,2,0,3,0,2,1
525000,"1998",3395,158,160,0,7,5,2,1,3,0,8,1
1500000,"1915",1320,2778,230,0,7,5,1,2,2,0,6,1
7e+05,"2000",8965,202,149,0,5,3,1,1,3,0,8,1
315000,"1962",1300,455,113,0,6,4,1,1,2,0,5,1
375000,"Voor 1906",6175,211,124,0,4,2,2,1,2,0,2,1
695000,"2011",3610,1147,172,0,5,4,2,1,2,0,8,1
349000,"1969",2140,373,80,0,6,3,1,1,2,0,5,1
820000,"2003",3845,353,171,0,5,4,1,2,3,0,8,1
435000,"1984",1175,170,121,0,6,4,1,1,3,0,6,1
1600000,"1993",560,10065,231,0,10,7,3,1,6,0,6,1
325000,"1988",540,276,97,0,4,3,1,2,2,0,6,1
489000,"2016",985,224,139,0,4,3,1,1,2,0,8,1
440000,"1980",3595,170,137,0,5,4,1,2,3,0,6,0
375000,"1927",1585,92,149,0,6,2,2,1,2,0,5,1
625000,"2003",2070,155,189,0,5,4,2,1,3,0,7,0
595000,"2003",975,511,174,0,5,4,1,0,3,0,8,1
745000,"1930",1385,715,150,0,5,3,1,1,2,1,4,1
395000,"1984",5940,295,111,0,5,4,1,1,3,0,7,1
550000,"1974",700,393,157,0,7,4,2,1,3,1,6,1
695000,"1921",6035,608,150,0,5,3,1,1,2,0,4,1
399000,"1938",1265,310,104,0,5,3,1,1,3,0,2,1
375000,"1969",775,296,86,0,4,3,1,1,2,0,6,1
325000,"1934",765,195,150,0,6,4,1,1,3,0,3,1
875000,"1984",1800,1522,219,0,6,5,2,1,2,1,6,1
520000,"2000",1170,417,117,0,5,4,1,1,3,0,8,1
2295000,"1971",230,2115,260,0,6,4,3,1,2,0,5,1
275000,"1959",960,230,92,0,4,3,1,1,2,0,3,1
695000,"1982",1215,657,158,0,5,4,2,1,2,0,6,1
895000,"1932",1875,605,262,0,7,5,1,1,3,0,4,1
847500,"1991",875,352,150,0,4,3,1,1,3,0,7,1
2175000,"2017",80,3575,216,0,6,4,1,1,3,0,8,1
398000,"1968",9095,380,78,0,4,3,1,1,2,1,4,1
519000,"1989",740,1735,202,0,5,4,2,0,2,0,7,1
650000,"1928",4310,478,329,0,9,5,2,0,3,1,5,1
1450000,"1983",655,11120,357,0,8,6,3,1,2,0,6,1
575000,"1939",3065,135,138,0,7,5,1,0,3,1,6,1
795000,"1913",605,2100,173,0,6,3,1,2,3,0,3,0
695000,"1991",3555,700,209,0,7,5,1,1,3,0,8,1
675000,"1971",3420,411,159,0,5,4,1,1,2,0,5,1
2150000,"1973",980,11097,308,0,6,5,3,2,2,0,5,1
595000,"2003",1295,420,175,0,7,5,1,1,3,0,8,1
650000,"1927",3580,115,133,0,7,4,1,1,2,0,5,1
695000,"",965,3145,125,0,5,4,1,1,2,0,4,1
739000,"1995",4170,562,247,0,8,6,2,1,2,0,7,1
650000,"1969",1320,256,147,0,5,4,1,2,3,0,5,1
789000,"1845",265,5632,370,0,7,4,1,1,2,1,6,1
350000,"1969",1105,270,106,0,5,4,1,0,3,0,6,1
875000,"1939",4610,443,203,0,7,4,2,1,2,1,2,1
449000,"1990",380,345,132,0,4,3,2,0,2,1,6,1
375000,"1967",5935,334,102,0,4,3,1,1,3,0,3,1
895000,"1936",1825,168,201,0,7,5,2,3,3,0,7,1
699000,"2015",2540,225,136,0,5,4,1,1,3,0,8,1
475000,"1960",5430,535,173,0,7,5,1,1,3,1,5,1
785000,"1999",300,1773,183,0,4,3,2,1,2,0,7,1
395000,"1964",9040,153,95,0,4,3,3,0,2,0,6,1
250000,"1912",1255,360,84,0,3,2,1,0,2,0,2,1
479000,"1960",1280,164,114,0,5,4,1,2,3,0,6,1
395000,"1970",2875,157,140,0,6,5,1,0,3,0,7,1
850000,"1991",2900,1065,244,0,8,5,1,1,2,0,7,1
285000,"1971",2420,147,122,0,5,4,1,1,2,0,8,1
309000,"1958",1190,183,81,0,5,4,1,1,3,0,8,1
325000,"1983",10380,147,104,0,4,3,1,1,2,0,7,1
525000,"1960",1650,640,151,0,4,3,1,1,2,0,6,1
1100000,"1998",1790,647,213,0,7,4,2,2,3,0,7,1
669000,"1936",1040,330,113,0,5,3,1,1,2,0,2,1
530000,"2007",1025,182,151,0,5,4,1,2,3,0,8,1
539000,"1913",1605,291,88,0,4,3,1,1,2,0,5,1
325000,"1935",4020,110,73,0,4,3,1,2,2,0,4,1
385000,"2016",3225,130,115,0,5,4,1,1,3,0,8,1
5e+05,"1968",2090,244,121,0,5,4,1,1,3,0,6,1
325000,"1961",1310,333,201,0,7,5,2,1,2,0,3,1
469000,"1920",4680,678,182,0,6,3,2,1,2,0,4,1
419000,"1984",1645,127,110,0,5,4,1,1,3,0,6,1
349000,"1999",4925,330,117,0,5,3,1,1,3,0,7,1
650000,"1980",2185,303,149,0,6,5,1,1,3,0,5,1
399000,"1954",5935,420,108,0,4,3,1,1,3,0,4,1
695000,"1973",10650,562,178,0,7,6,1,1,3,0,5,1
1200000,"1980",745,993,237,0,5,4,2,1,2,0,6,1
795000,"2006",2515,310,185,0,8,7,1,2,3,0,8,1
250000,"1958",3715,245,117,0,4,3,2,1,2,0,6,1
750000,"1994",885,2465,180,0,8,6,2,1,3,0,7,1
319000,"1950",6515,173,95,0,4,3,1,1,3,0,6,1
2350000,"1915",2200,333,246,0,9,6,2,2,3,1,2,1
599000,"1999",755,282,204,0,3,1,1,2,2,0,8,1
729000,"1949",865,395,143,0,6,5,1,1,3,0,2,1
695000,"1900",755,1580,547,0,10,3,2,1,2,1,2,1
1595000,"1974",375,6650,241,0,8,7,2,0,3,0,6,1
675000,"1950",1810,622,626,0,11,9,7,1,2,0,8,1
579000,"1969",11035,318,136,0,6,4,1,1,3,0,7,1
319500,"2009",800,103,133,0,6,5,1,1,3,0,8,1
324000,"2001",2735,115,110,0,5,4,1,1,3,0,8,1
495000,"1972",1815,508,132,0,5,4,1,1,2,0,5,1
497500,"1966",2610,313,105,0,6,4,1,1,3,0,5,1
5e+05,"1980",3055,174,147,0,5,4,1,1,3,0,6,1
5e+05,"1990",4855,356,145,0,5,4,1,2,2,0,7,1
475000,"1970",1190,169,125,0,5,4,1,1,3,0,5,1
425000,"2019",1790,131,129,0,5,4,1,1,3,0,8,1
445000,"1968",3445,285,115,0,4,3,1,1,3,0,7,1
350000,"1931",4715,175,111,0,5,4,2,1,2,0,4,1
8e+05,"1961",2600,745,212,0,5,3,1,1,3,1,5,1
849000,"1954",600,2675,255,0,6,3,2,1,2,0,4,1
850000,"1992",595,1860,235,0,6,3,1,1,2,0,8,1
565000,"1981",1730,167,127,0,6,5,1,1,3,0,6,1
449000,"1933",2610,120,95,0,4,3,1,1,3,0,3,0
369000,"1905",6995,130,133,0,5,3,1,1,3,0,9,1
499000,"1890",190,650,143,0,7,3,1,1,2,0,8,1
399000,"1938",1735,153,91,0,4,2,1,1,2,0,4,1
575000,"",3640,260,122,0,6,4,1,1,2,0,6,1
439500,"2004",16005,106,130,0,5,4,1,2,3,0,8,1
674000,"1986",985,543,189,0,6,4,1,0,2,0,6,1
225000,"1982",1195,193,145,0,5,4,1,1,3,0,7,1
315000,"1898",1065,73,115,0,6,4,1,2,4,0,5,1
649000,"",3560,810,202,0,9,4,2,1,2,0,4,1
450000,"1850",4455,140,88,0,4,2,2,1,2,0,8,1
749000,"1989",1315,647,214,0,5,4,1,1,2,1,7,1
569000,"1974",1000,350,122,0,5,4,1,1,3,0,6,1
280000,"1996",1785,136,100,0,5,3,1,1,3,0,7,1
525000,"1985",420,1760,231,0,8,4,1,1,2,0,8,1
289000,"1961",1620,122,80,0,4,3,1,1,2,1,6,1
519000,"1990",3705,238,140,0,5,4,1,1,2,0,6,1
1795000,"1908",1410,23650,335,0,6,4,1,1,2,0,5,1
420000,"1967",3595,286,113,0,6,5,1,1,3,0,5,1
450000,"1907",7470,270,125,0,5,4,1,2,2,0,6,1
875000,"1817",115,1110,211,0,6,4,3,1,2,0,7,1
275000,"1920",2125,139,74,0,3,2,1,1,2,0,4,1
695000,"1967",445,722,123,0,5,2,1,1,3,0,4,1
995000,"1972",505,1260,254,0,7,4,2,1,4,0,4,1
750000,"1866",1350,3800,245,0,6,4,2,1,2,1,2,1
520000,"1960",320,513,139,0,7,6,1,1,2,0,5,1
2650000,"1871",470,74372,638,0,15,6,5,1,2,1,6,1
490000,"1958",875,345,133,0,5,4,2,1,2,0,4,1
895000,"2006",1135,950,251,0,10,6,2,2,2,0,8,1
895000,"1984",2295,862,208,0,7,6,1,1,3,0,7,1
295000,"1966",2375,149,106,0,4,3,1,1,2,0,6,1
599500,"2012",760,296,133,0,7,5,1,1,2,0,8,1
275000,"1958",2210,171,118,0,4,3,1,1,2,0,5,1
395000,"1983",1580,180,98,0,5,4,1,1,3,0,7,1
429000,"1967",11035,236,132,0,6,4,1,1,3,0,6,1
450000,"1977",2670,167,137,0,4,3,1,1,3,0,6,1
389000,"1987",1030,230,121,0,6,5,1,1,3,0,6,1
1495000,"1981",7300,2500,284,0,9,5,1,0,2,0,5,1
247500,"1938",3130,388,83,0,4,3,1,1,3,1,3,1
1e+06,"1976",3375,523,212,0,6,3,2,1,2,0,7,1
2750000,"1995",470,6263,299,0,9,4,3,2,2,0,8,1
525000,"1970",6280,304,95,0,4,3,1,2,2,0,6,1
550000,"1969",3755,235,133,0,5,4,1,1,3,0,8,1
495000,"1925",1065,277,211,0,6,2,1,1,2,0,2,0
685000,"2017",465,221,174,0,6,5,1,1,3,0,8,1
350000,"1948",5640,240,90,0,4,3,1,1,2,1,5,1
475000,"1997",4435,254,175,0,7,5,1,1,2,0,7,1
339000,"1968",9095,222,129,0,5,4,1,1,3,0,7,1
209500,"1965",890,137,103,0,5,4,2,1,2,0,3,1
1495000,"1981",7300,2500,284,0,9,5,2,2,2,0,5,1
698000,"1967",165,837,233,0,6,4,2,1,2,0,5,1
599000,"",730,415,119,0,4,3,1,1,2,0,6,1
445000,"1931",5910,189,112,0,6,1,1,1,2,1,5,0
398000,"1999",1400,297,92,0,3,2,1,0,2,0,8,1
650000,"1926",4310,200,139,0,5,4,2,1,3,0,6,1
598500,"1920",5430,870,271,0,8,5,2,2,2,1,2,1
519000,"1976",4285,265,191,0,7,6,1,1,3,0,6,1
449000,"1965",1570,433,116,0,4,3,1,1,2,1,6,1
525000,"2003",8495,167,148,0,5,4,1,2,3,0,8,1
650000,"1969",3595,400,140,0,5,4,2,1,2,0,5,1
575000,"1994",7265,715,230,0,5,3,1,2,2,0,8,1
497000,"1947",2075,185,110,0,4,3,2,1,3,0,4,1
249000,"1961",3325,330,80,0,4,3,1,1,2,0,3,1
319000,"1985",2190,225,118,0,5,4,1,1,2,0,6,1
4e+05,"1994",1405,232,101,0,4,3,1,2,2,0,7,1
975000,"1962",480,1385,225,0,6,5,2,1,2,1,6,1
549000,"1992",2670,304,105,0,4,3,1,1,3,0,7,1
325000,"1901",2675,155,184,0,6,4,1,1,2,0,3,1
639000,"1980",1555,589,152,0,6,5,1,2,3,0,8,1
595000,"1994",4285,636,180,0,6,3,1,1,3,0,7,1
565000,"2002",4440,224,137,0,6,4,1,1,3,0,7,1
425000,"1968",385,234,250,0,8,4,2,1,2,1,7,0
265000,"1966",1455,180,133,0,6,4,1,1,2,0,8,1
429500,"1989",5290,172,119,0,6,5,1,1,3,0,8,1
425000,"1953",3355,454,132,0,4,3,1,2,2,1,4,1
619000,"1985",3480,635,131,0,7,6,1,1,3,0,6,1
895000,"1927",1340,930,174,0,4,3,1,1,2,1,4,1
699000,"1935",2585,352,181,0,8,6,1,1,3,1,5,1
1100000,"1989",2865,630,240,0,8,6,2,2,4,0,6,1
1795000,"1931",215,25350,212,0,6,5,1,1,2,0,8,1
425000,"1953",3455,490,140,0,9,4,1,1,2,1,6,1
